,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,price_dls
9470,40698341,Excelente Estado & Ubicación Privilegiada.,152152167,Agustin,Recoleta,-34.59372,-58.41055,Entire home/apt,3619,5,1,2020-02-16,0.03,1,184,0,23.86
9471,40806702,Modern / Bright apartment with balcony. Pool Gym,62426768,Maria,Balvanera,-34.59818,-58.40753,Entire home/apt,5645,5,12,2022-08-06,0.38,2,91,4,37.22
9472,40700525,Excelente depto -Av. Rivadavia Excelente ubicacion,303720215,Maria Florencia,San Nicolas,-34.60799,-58.38528,Entire home/apt,2600,1,4,2020-04-29,0.12,2,88,0,17.14
9473,40700565,New and Modern Belgrano Residence,10806201,Mike,Belgrano,-34.55504,-58.45014,Entire home/apt,10133,4,6,2022-08-07,0.18,1,168,4,66.81
9474,40812382,"Luminoso depto cool , a 3 cuadras hosp italiano.",317334919,Gabriela,Almagro,-34.60142,-58.42857,Entire home/apt,10133,2,8,2021-12-22,0.24,2,49,1,66.81
9475,40703878,Dpto en Belgrano  excelente ubicación muy cómodo.,315923788,Nora,Belgrano,-34.55795,-58.45908,Entire home/apt,8000,4,6,2022-04-19,0.18,1,316,2,52.75
9476,40818105,Amplio Departamento de Diseño - Cerca de todo,317447252,Sebastian,Balvanera,-34.61508,-58.39515,Entire home/apt,4198,2,32,2022-09-17,1.01,1,105,30,27.68
9477,40704365,The Sky and the Earth,161327,Mariano,Villa Crespo,-34.5985,-58.44467,Entire home/apt,4343,14,17,2022-09-19,0.81,12,228,11,28.63
9478,40706895,Luxury Apartment Live Hotel. Palermo Hollywood.,232993078,Betiana,Palermo,-34.57866,-58.43927,Entire home/apt,14475,4,3,2020-03-15,0.1,2,223,0,95.44
9479,40820199,"Departamento 2 Ambientes, luminoso y bien equipado",116999264,Sebastian,Villa Santa Rita,-34.6111,-58.48142,Entire home/apt,2944,6,42,2022-09-18,1.26,1,271,15,19.41
9480,40708018,Amazing Artist’s Apartment In Prime Location,109799115,Borja,Belgrano,-34.56002,-58.45158,Entire home/apt,6948,2,64,2022-09-15,1.9,1,191,34,45.81
9481,40836041,Beautiful Modern Apartment in Palermo Soho.,181721,Silveria,Palermo,-34.58281,-58.42289,Entire home/apt,10856,2,9,2022-05-04,0.27,2,282,5,71.58
9482,40716687,"Loft in the heart of Palermo Soho, Uriarte St.",48064803,Federico,Palermo,-34.58747,-58.43135,Entire home/apt,9080,4,24,2022-08-23,0.72,51,99,13,59.87
9483,40836386,Habitación Privada y acogedora en nuestra casa,128007039,Ana,Monserrat,-34.6145,-58.38357,Private room,598,2,4,2020-01-16,0.12,1,51,0,3.94
9484,40839373,"Spacious & elegant, best location at Recoleta",30940014,Carolina,Retiro,-34.58881,-58.384,Entire home/apt,18404,5,17,2022-07-30,0.51,3,227,12,121.34
9485,40839928,Cuarto privado en barrio Belgrano,317816684,Sonia Maria,Belgrano,-34.55897,-58.46209,Private room,2606,2,0,0,0.0,1,365,0,17.18
9486,40716793,Hermoso Apartamento en Recoleta (tipo Studio),314518843,Co-Living,Recoleta,-34.58675,-58.39845,Entire home/apt,9409,4,9,2022-02-25,0.27,1,364,1,62.04
9487,40842130,"Sunny, modern, cozy and comfy studio in central BA",678997,Mario,Balvanera,-34.60551,-58.41008,Entire home/apt,4053,5,10,2022-05-04,0.95,7,9,10,26.72
9488,40843347,"A pasos de recoleta , parques y de transporte",9629416,Caroline,Recoleta,-34.58612,-58.40064,Entire home/apt,12614,7,4,2022-07-29,0.4,1,343,4,83.17
9489,40717838,Elegante apartamento en Las Canitas,10061865,Fernando,Palermo,-34.56738,-58.43439,Entire home/apt,11580,10,0,0,0.0,1,90,0,76.35
9490,40843436,Lindísimo 2 ambientes cerca de todo,317858268,Sofía,Recoleta,-34.59684371948242,-58.38809967041016,Entire home/apt,4000,7,0,0,0.0,1,93,0,26.37
9491,40855735,"Great and lovely, in the heart of the Baires City!",37253604,Romina,Belgrano,-34.554783,-58.456459,Entire home/apt,5066,7,4,2022-07-11,0.12,3,40,3,33.4
9492,40858882,Buenos Aires Apartment: Obelisco and Teatro Colón,51360855,Sergio,Retiro,-34.59901,-58.38098,Entire home/apt,3619,2,1,2020-03-09,0.03,1,226,0,23.86
9493,40717850,ARMONIA 2021,316063353,Tanhauzer,Monserrat,-34.611366,-58.372429,Entire home/apt,5501,1,29,2022-09-18,2.6,1,141,29,36.27
9494,40859682,Caballito 2 dorm + 2 baños. Balcón. Consultame!,638616,Lau,Caballito,-34.62579,-58.43588,Entire home/apt,15000,15,0,0,0.0,1,365,0,98.9
9495,40720217,Impecable departamento en Colegiales / Palermo,40640819,Karen,Colegiales,-34.5726,-58.45467,Entire home/apt,6514,3,4,2022-07-23,1.06,1,167,4,42.95
9496,40860057,Petit Malabia. Luminoso departamento con balcón.,5133068,Marcia,Palermo,-34.58722,-58.42173,Entire home/apt,4053,5,0,0,0.0,2,275,0,26.72
9497,40920234,Av. Triunvirato y Los Incas,316490696,Raúl,Villa Ortuzar,-34.58377,-58.47251,Entire home/apt,2606,2,3,2020-04-05,0.09,1,177,0,17.18
9498,40863734,Departamento en el corazón de Palermo,302506846,Amalia,Palermo,-34.59166,-58.4167,Entire home/apt,3474,1,14,2022-09-19,0.44,1,294,13,22.9
9499,40868032,3BR Amazing Apartment in Recoleta,318138860,Juan,Recoleta,-34.58989,-58.4009,Entire home/apt,18094,3,18,2022-09-12,0.54,2,349,12,119.3
9500,40920674,"5★ trendy apartment, in the ♥ of Palermo @ TANGO",53972160,Joaquin,Palermo,-34.59363,-58.42799,Entire home/apt,12986,5,45,2022-09-16,1.35,1,210,37,85.62
9501,40868752,Hermoso Loft c/Jacuzzi en terraza y SUM,226709111,Maru,Palermo,-34.58570697326444,-58.44288772677943,Entire home/apt,6271,2,0,0,0.0,1,47,0,41.35
9502,40881165,BEST Loft in BA!,149687986,Jean & Fernando,Puerto Madero,-34.616562,-58.361763,Entire home/apt,10460,1,47,2022-09-12,1.42,44,337,29,68.97
9503,40881173,"Modern&New Loft Puerto Madero, Alamos 505",149687986,Jean & Fernando,Puerto Madero,-34.616562,-58.361763,Entire home/apt,9701,1,25,2022-08-17,1.15,44,329,16,63.96
9504,40920827,Know my neighborhood + AT  / by your host,318801422,Luis,San Nicolas,-34.6054,-58.38462,Private room,3764,2,0,0,0.0,1,0,0,24.82
9505,40881177,☆ DREAM STUDIO IN BA ☆,149687986,Jean & Fernando,Puerto Madero,-34.616562,-58.361763,Entire home/apt,9255,1,50,2022-09-03,1.71,44,301,27,61.02
9506,40921118,"Lindisimo Duplex, con hermosa terraza !",59238265,Santiago,Colegiales,-34.56895,-58.45406,Entire home/apt,4343,6,1,2019-12-24,0.03,1,355,0,28.63
9507,40881198,Luxury Apartment in Palermo,149687986,Jean & Fernando,Villa Crespo,-34.59632,-58.42969,Entire home/apt,7556,1,42,2022-07-28,1.43,44,347,18,49.82
9508,40881212,Modern&Luxury Aparts In Palermo,149687986,Jean & Fernando,Palermo,-34.59072,-58.43537,Entire home/apt,7711,1,25,2022-08-23,1.25,44,337,5,50.84
9509,40881227,Modern&Luxury Aparts In Palermo,149687986,Jean & Fernando,Palermo,-34.58907,-58.43514,Entire home/apt,7711,1,118,2022-09-16,5.24,44,337,77,50.84
9510,40881237,Modern&Luxury Studio In Palermo,149687986,Jean & Fernando,Villa Crespo,-34.59104,-58.43669,Entire home/apt,7711,1,14,2021-10-30,0.69,44,337,1,50.84
9511,40881245,Modern&Luxury Studio In Palermo,149687986,Jean & Fernando,Palermo,-34.59001,-58.43596,Entire home/apt,7670,1,58,2022-05-02,2.89,44,332,9,50.57
9512,40881251,Modern&Luxury Aparts In Palermo,149687986,Jean & Fernando,Palermo,-34.58924,-58.43454,Entire home/apt,7670,1,69,2022-09-03,3.42,44,332,33,50.57
9513,40881259,Modern&Luxury Aparts In Palermo 1BR,149687986,Jean & Fernando,Villa Crespo,-34.5911,-58.43511,Entire home/apt,8122,1,49,2022-02-19,2.43,44,349,7,53.55
9514,40881265,Modern&Luxury Aparts In Palermo,149687986,Jean & Fernando,Palermo,-34.59053,-58.43443,Entire home/apt,8122,1,59,2022-08-21,2.62,44,349,35,53.55
9515,40921468,Cálido departamento en el centro de la ciudad,45839765,Franco,Balvanera,-34.61781,-58.39238,Entire home/apt,3185,1,31,2022-08-22,0.94,1,306,24,21.0
9516,40881273,Duplex in Puerto Madero,149687986,Jean & Fernando,Puerto Madero,-34.616924,-58.361118,Entire home/apt,10299,1,36,2022-09-15,1.74,44,340,23,67.9
9517,40881282,Family Apartment in Puerto Madero,149687986,Jean & Fernando,Puerto Madero,-34.616924,-58.361118,Entire home/apt,16940,1,30,2022-09-11,1.63,44,348,26,111.69
9518,40882125,Departamento en el corazon de Palermo,287210931,Evangelina,Palermo,-34.59388,-58.42307,Entire home/apt,9409,3,14,2022-07-24,0.42,1,169,12,62.04
9519,40922574,Monoambiente zona Hospital Garrahan y Britanico,95206298,Sergio,Constitucion,-34.6321,-58.3874,Entire home/apt,1450,1,1,2020-01-31,0.03,1,0,0,9.56
9520,40886834,"NEW!! Artsy, designer apartment in Palermo Chico",35395511,Sofia,Palermo,-34.57891,-58.41056,Entire home/apt,6281,7,3,2022-06-30,0.09,20,267,2,41.41
9521,40922698,Best location in Buenos Aires City,22820269,Ricardo,San Nicolas,-34.60028,-58.38067,Entire home/apt,5790,2,15,2022-09-18,2.83,1,300,15,38.17
9522,40887911,✦Live like a local✦  Studio home in Palermo Queens,74885919,Be Local,Villa Crespo,-34.5974,-58.42969,Entire home/apt,4859,1,30,2022-09-06,0.95,62,172,22,32.04
9523,40888408,San Benito EN PALERMO-Apartment,318417605,Roberto,Palermo,-34.567757,-58.433025,Entire home/apt,3743,3,4,2021-12-17,0.12,1,0,1,24.68
9524,40924388,Habitación con Baño Privado,100435711,Mariana,Palermo,-34.57864,-58.43261,Private room,2895,4,14,2022-09-09,0.42,1,295,6,19.09
9525,40889265,Gran dos ambientes para cuatro personas,201402350,Yael Vanina,Palermo,-34.57854,-58.43422,Entire home/apt,6307,1,33,2022-09-11,0.98,35,75,26,41.58
9526,40932617,Beatiful apartment near Rosedal Park kids-friendly,318913999,Pablo,Palermo,-34.575153,-58.419975,Entire home/apt,8685,4,12,2022-09-06,1.84,1,119,12,57.26
9527,40890382,TU 🏠 EN  SAN TELMO! AMPLIO Y LUMINOSO.,4843078,Paula,Monserrat,-34.61111,-58.37595,Entire home/apt,5674,5,20,2022-09-01,0.61,9,238,17,37.41
9528,40935246,alojamiento tranquilo dto D,205522527,Eduardo Daniel,Mataderos,-34.65539,-58.49498,Entire home/apt,3657,5,6,2022-04-27,0.3,2,362,4,24.11
9529,40891652,"NEW, SPACIOUS AND BRIGHT YOUR PLACE IN SAN TELMO",238668912,Mirta,Monserrat,-34.611771,-58.374825,Entire home/apt,8251,5,16,2022-08-29,1.88,4,241,16,54.4
9530,40892750,Cozy apartment with swimming pool in Palermo.,110035627,Sebastian,Palermo,-34.58427,-58.43875,Entire home/apt,5066,10,27,2022-08-27,0.82,8,41,12,33.4
9531,40892766,Classy studio in Recoleta,20298774,Alejandro,Recoleta,-34.58815,-58.38861,Entire home/apt,2895,3,1,2020-02-21,0.03,1,0,0,19.09
9532,40936307,"48 - Luxury flat in Recoleta, Montevideo St.",83166324,Lucía,Recoleta,-34.5919,-58.39058,Entire home/apt,11518,5,15,2022-09-09,0.45,3,108,8,75.94
9533,40892779,Nuevo Apart A estrenar con blanquería nueva,5303004,Guido,Belgrano,-34.55693,-58.44418,Entire home/apt,5066,1,4,2020-03-26,0.12,2,344,0,33.4
9534,40936694,4º C Dos ambientes super equipado  flamante,229275787,Alberto Jorge,Almagro,-34.60117,-58.41949,Entire home/apt,21713,3,2,2020-01-09,0.06,9,58,0,143.16
9535,40893188,Beautiful and quiet apartment in the heart of BA!!,7226810,Ketty,Recoleta,-34.59668,-58.38717,Entire home/apt,5066,2,2,2020-01-23,0.06,2,157,0,33.4
9536,40894473,"Spa, jacuzzi privado, sauna piscina 2 suites lindo",14296885,Claudia,Puerto Madero,-34.61884,-58.36162,Entire home/apt,12593,4,8,2022-04-24,0.26,2,0,1,83.03
9537,40937446,4º D nuevo moderno decorado y equipado full,229275787,Alberto Jorge,Almagro,-34.59968,-58.41793,Entire home/apt,12304,3,1,2020-01-15,0.03,9,293,0,81.12
9538,40937496,Palermo japon,11740871,Javier,Palermo,-34.59489,-58.42414,Entire home/apt,4095,3,14,2022-09-18,0.42,1,138,9,27.0
9539,40900054,New and equipped apartment 5 stars. Único para vos,51829621,Alejandro,San Cristobal,-34.62366,-58.39699,Entire home/apt,2626,3,40,2022-09-12,1.2,1,287,31,17.31
9540,40937545,Apartamento de Luna en Palermo Hollywood. Piscina!,64921172,Maxi,Palermo,-34.58264,-58.42862,Entire home/apt,7000,3,2,2020-01-17,0.06,1,171,0,46.15
9541,40900575,Private room / Habitación privada (Monserrat - BA),313635204,Tomás,Constitucion,-34.62322,-58.38811,Private room,1737,5,4,2022-05-17,0.64,1,69,4,11.45
9542,40908128,Elegante apartamento en la mejor zona de la ciudad,169161071,María Alejandra,Retiro,-34.5949,-58.37989,Entire home/apt,4632,2,10,2021-10-27,0.3,1,1,1,30.54
9543,40938241,4º E Studio   recién estrenado muy equipado,229275787,Alberto Jorge,Almagro,-34.5993,-58.41979,Entire home/apt,10856,3,0,0,0.0,9,108,0,71.58
9544,40939284,Comfortable great apartment in Belgrano,214587,Alejandro,Belgrano,-34.56498,-58.4628,Entire home/apt,6514,3,14,2022-08-28,1.47,1,131,14,42.95
9545,40910578,2 dormitorios en Recoleta con balcón y mucha luz!,3469227,Federico,Recoleta,-34.58616,-58.39509,Entire home/apt,10133,30,1,2020-01-17,0.03,132,303,0,66.81
9546,40944188,Luminoso y comodo Departamento para disfrutar,10093823,Carlos,Colegiales,-34.57874,-58.45436,Entire home/apt,4632,2,40,2022-07-13,1.23,1,200,25,30.54
9548,40912267,Zona de teatros. Av Corrientes y Callao. 2 cuartos,210147055,Giorgina,San Nicolas,-34.60468,-58.39086,Entire home/apt,5790,4,4,2019-12-31,0.12,68,68,0,38.17
9549,40945220,Tango San Telmo,234609688,Fabián Marcelo,San Telmo,-34.61645,-58.37109,Entire home/apt,7238,3,0,0,0.0,1,87,0,47.72
9550,40917801,Lolileanhouse,6150344,Leandro,Palermo,-34.58287,-58.44141,Entire home/apt,7093,1,1,2020-04-16,0.03,1,1,0,46.77
9551,40946158,"CONFORT Y UBICACIÓN 
EN ALMAGRO (HOSP. ITALIANO)",4843078,Paula,Almagro,-34.60489,-58.42097,Entire home/apt,4053,3,7,2022-07-16,1.31,9,77,7,26.72
9552,40918525,"Hermoso dpto en Palermo, excelente ubicación",3937162,Mauro Guillermo,Palermo,-34.58697,-58.42236,Entire home/apt,3991,6,39,2022-09-12,1.17,1,43,20,26.31
9553,40958375,Departamento luminoso y amplio. Pleno San Telmo,312434651,Cintia,San Telmo,-34.61754,-58.36957,Entire home/apt,6514,2,4,2022-04-17,0.49,1,363,4,42.95
9554,41143998,peruhouse - depto c/terraza corazón de san telmo!,69605,Alejandra,San Telmo,-34.62535,-58.37346,Entire home/apt,6928,7,0,0,0.0,1,206,0,45.68
9555,40963900,Acogedor apartamento para 3 personas en Recoleta.,3469227,Federico,Recoleta,-34.59293,-58.3918,Entire home/apt,10133,3,2,2022-01-24,0.16,132,325,1,66.81
9556,40966209,Luxury studio in Palermo,1409800,Mariano,Palermo,-34.58346,-58.42467,Entire home/apt,9222,4,27,2022-09-16,0.81,55,262,19,60.8
9557,41144407,Cozy apartment next to Palermo,62406351,Camila,Villa Crespo,-34.59373,-58.44275,Entire home/apt,1434,3,0,0,0.0,2,230,0,9.45
9558,40966578,Recoleta for 2: Great location and confort!,44272066,Jonathan,Recoleta,-34.58637,-58.39909,Entire home/apt,5790,3,2,2020-01-24,0.06,1,141,0,38.17
9559,40967335,Really Brand New. Beautiful and peaceful.,255235964,Aloha-Fácil,Recoleta,-34.59046,-58.40177,Entire home/apt,6224,7,15,2022-08-03,0.45,4,151,11,41.04
9560,41144980,Comfort en el centro histórico,322180472,Pascal,San Nicolas,-34.60763,-58.37567,Entire home/apt,7238,2,2,2020-02-11,0.06,1,0,0,47.72
9561,40967966,JHouse,81193682,Jenn,Palermo,-34.58158,-58.43699,Shared room,2171,1,1,2020-01-01,0.03,1,26,0,14.31
9562,40969200,Private room in San Martin square (shared apt),51891775,Annika,Retiro,-34.59735,-58.37956,Private room,2461,7,0,0,0.0,11,31,0,16.23
9563,41145762,Cosy studio at the heart of Recoleta,246056561,Mina,Recoleta,-34.58706,-58.38746,Entire home/apt,6514,2,0,0,0.0,1,141,0,42.95
9564,40969648,Amplio departamento de 3 habitaciones en Recoleta,2796153,Bernadett,Recoleta,-34.59807,-58.3892,Entire home/apt,16956,1,82,2022-09-11,2.52,3,133,56,111.8
9565,41151825,Lovely apartment for 3 in the heart of San Telmo!,189347092,Veronica,San Telmo,-34.61991,-58.36922,Entire home/apt,4198,4,9,2022-08-05,0.27,1,25,2,27.68
9566,40972934,Departamento premium en el corazon de Palermo.,100711432,Nahuel,Almagro,-34.59826,-58.42132,Entire home/apt,7135,3,4,2022-03-17,0.27,7,237,3,47.04
9567,41154319,Habitación privada en casa familiar,322377649,Nicol,San Cristobal,-34.61863,-58.39662,Private room,3185,3,1,2020-01-28,0.03,1,0,0,21.0
9568,40980816,Acogedor departamento en el corazón de Recoleta,319558902,Rosario,Retiro,-34.59524,-58.38611,Entire home/apt,4343,10,4,2022-07-29,0.12,1,164,1,28.63
9569,40983740,Fliphaus + 3 Bd 2 Ba in Las Cañitas!,1021694,Fliphaus,Palermo,-34.56775,-58.43911,Entire home/apt,18363,1,39,2022-09-11,1.24,102,356,30,121.07
9570,41155241,Studio Petit Guadalupe · Palermo Soho · Bs As ·,322412488,Marifa,Palermo,-34.5901,-58.42101,Entire home/apt,3185,5,8,2022-09-18,0.27,2,152,7,21.0
9571,41155419,consultorio u oficina,178924600,Cesar Daniel,Monte Castro,-34.61869,-58.51094,Private room,7857,1,0,0,0.0,1,179,0,51.8
9572,41155703,My Soho Serrano II,12289839,Carina,Villa Crespo,-34.59422,-58.44117,Entire home/apt,5873,1,17,2022-09-19,0.52,2,148,13,38.72
9573,40987754,Fliphaus + Petit Apartment Palermo Soho,1021694,Fliphaus,Palermo,-34.58318,-58.42467,Entire home/apt,4922,1,115,2022-09-18,3.53,102,356,57,32.45
9574,41156028,Cultura barrial.  Se encuentra en Parque patricios,150173963,Monica,Parque Patricios,-34.64796,-58.4092,Private room,1440,5,0,0,0.0,1,90,0,9.49
9575,41168365,Huge and comfortable studio in Palermo Soho.,224516441,Marin,Palermo,-34.58642,-58.42109,Entire home/apt,4529,2,3,2020-02-09,0.09,1,48,0,29.86
9576,41168442,departamento impecable en Palermo Hollywood,201402350,Yael Vanina,Palermo,-34.58111,-58.4337,Entire home/apt,4324,1,22,2022-08-30,0.69,35,141,19,28.51
9577,40988354,Moderno & Funcional Studio - Belgrano - 2pax  | RB,230834280,RentAR,Belgrano,-34.565384,-58.452557,Entire home/apt,5790,5,13,2022-07-29,0.6,36,178,6,38.17
9578,41169786,"Palermo: Apt 2 bdr w pool, tennis court and gym",93931097,Sebastian,Palermo,-34.58877,-58.4111,Entire home/apt,11580,7,0,0,0.0,1,213,0,76.35
9579,40989108,COZY ROOM IN BIG HOUSE + TWO BEDS,80484680,Bárbara,Almagro,-34.6015,-58.42633,Private room,2316,4,6,2022-08-08,0.18,4,106,3,15.27
9580,41170177,"DEPARTAMENTO 1, 2 o 3 PERSONAS EN PALERMO",322672027,Paula,Villa Crespo,-34.5965,-58.4463,Entire home/apt,6514,3,0,0,0.0,1,362,0,42.95
9581,40993936,"Luxury and Bright Apart near City Center, Recoleta",58763949,Domenico,Recoleta,-34.59064,-58.40304,Entire home/apt,5211,2,13,2022-09-19,0.41,1,316,7,34.36
9582,41000889,Espacioso departamento con pileta en Palermo.,201402350,Yael Vanina,Palermo,-34.58101,-58.43448,Entire home/apt,5687,1,46,2022-08-21,1.38,35,65,25,37.5
9583,41006357,Casa familiar en Villa crespo,213201970,Celeste,Villa Crespo,-34.59841,-58.43069,Private room,1440,3,2,2020-04-04,0.06,1,79,0,9.49
9584,41018556,Cálido y amplio monoambiente. Barrio RETIRO,225745937,Jorge O.,Retiro,-34.59561,-58.38083,Entire home/apt,3474,2,6,2020-06-30,0.18,1,169,0,22.9
9586,41021248,Studio nearby the Hipodromo @ Las Cañitas,9944323,Pablo,Palermo,-34.56502,-58.43464,Entire home/apt,3619,3,38,2022-09-05,1.2,24,148,26,23.86
9587,41177629,Fantastic Studio ♥ Heart of Palermo,56768353,Carolina,Palermo,-34.5801,-58.43181,Entire home/apt,4343,4,28,2022-09-18,0.89,5,188,17,28.63
9588,41022392,"""Torre Quartier San Telmo"" Depto de Categoria",222769482,Cecilia Y Gustavo,San Telmo,-34.6246,-58.37597,Entire home/apt,4156,2,75,2022-09-16,2.39,1,86,55,27.4
9589,41178325,Depto with amenities in Recoleta 40 USD,224176170,Patricia,Recoleta,-34.59264,-58.39412,Entire home/apt,6514,1,1,2021-12-15,0.11,1,281,1,42.95
9590,41023967,Estudio ARMENIA en pleno Palermo Soho,20562085,Patricia,Palermo,-34.58575,-58.42406,Entire home/apt,5790,14,3,2020-03-15,0.09,2,0,0,38.17
9591,41178646,Beautiful Studio in the heart of Palermo Soho,30106145,Alejandra,Villa Crespo,-34.5944,-58.4306,Entire home/apt,6514,5,2,2020-03-15,0.06,1,215,0,42.95
9592,41024506,150m2 classy Apartment In Recoleta,2017830,Barbara,Recoleta,-34.59191,-58.40035,Entire home/apt,18094,5,5,2022-09-18,0.22,33,349,4,119.3
9593,41024915,Departamento luminoso y silencioso en Palermo,1717409,Mariela,Palermo,-34.57861,-58.41364,Entire home/apt,5790,7,0,0,0.0,2,174,0,38.17
9594,41180395,Bright cosy home with roof terrace in Palermo Soho,34694820,Raúl,Palermo,-34.58501,-58.43163,Entire home/apt,6964,2,25,2022-08-27,0.86,1,201,9,45.92
9595,41025505,IQ RECOLETA 9F - cochera opcional,289858052,Omar,Recoleta,-34.592064,-58.393402,Entire home/apt,6721,2,54,2022-09-18,1.63,6,172,36,44.31
9596,41181310,"Céntrico,  luminoso y con seguridad 24 hs!",8073966,Graciela,San Nicolas,-34.60624,-58.38013,Entire home/apt,5066,7,2,2020-03-16,0.06,2,365,0,33.4
9597,41181911,"GRANd APART (Palermo, Las Cañitas, La imprenta).",174060610,Raulon,Palermo,-34.56721,-58.43595,Entire home/apt,5501,3,14,2022-09-02,0.45,1,360,11,36.27
9598,41026230,Habitación privada con baño en Palermo,17978862,Maria Del Carmen,Palermo,-34.58732,-58.43723,Private room,1737,7,5,2022-05-31,0.16,9,351,4,11.45
9599,41192391,Brightness Loft in Recoleta near main attractions,17894391,Sacha,Recoleta,-34.59615,-58.40501,Entire home/apt,6411,1,92,2022-09-16,2.78,3,66,44,42.27
9600,41026600,PALERMO /Amplio Apto 3 amb 2 bñ 5 pax  A NUEVO!,28073869,Julián,Palermo,-34.58709,-58.41357,Entire home/apt,11580,3,30,2022-09-07,2.05,9,53,27,76.35
9601,41194028,13th floor withfull amenities in Buenos Aires,2017830,Barbara,Almagro,-34.59791,-58.42409,Entire home/apt,13172,3,2,2020-03-05,0.06,33,332,0,86.85
9602,41208040,Monoambiente Nuñez superluminoso y ventilado 36 m2,28524110,Diego,Nuñez,-34.54693,-58.46903,Entire home/apt,4000,30,2,2022-08-31,0.88,1,336,2,26.37
